id:ID,name,season,date_start,date_end,:LABEL
1225,"Beach Restaurant, The Surin (Phuket)",,,,Restaurant
1226,The Surin Phuket,,,,Hotel
1227,Tayland Gezi Önerileri,,,,Trip
1228,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti,,,,Activity
1229,Wat Pho (Yatan Buda Tapınağı) gezisi,,,,Activity
1230,Wat Arun (Şafak Tapınağı) ziyareti,,,,Activity
1231,Thonburi Kanalları tekne turu,,,,Activity
1232,Phuket ada ve sahil aktiviteleri,,,,Activity
1233,Toskana Gezisi - Bayram Programı,,,,Trip
1234,Montepulciano,,,,City
1235,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)",,,,Activity
1236,The Mall Firenze outlet gezisi,,,,Activity
1237,Siena şehir turu,,,,Activity
1238,Montepulciano şarap bağları ve kasaba gezisi,,,,Activity
1239,San Gimignano kasabası gezisi,,,,Activity
1240,Pienza,,,,City
1241,Montalcino,,,,City
1242,Montepulciano şarap bağları turu,,,,Activity
1243,Pienza kasabası ziyareti,,,,Activity
1244,Montalcino’da şarap tadımı,,,,Activity
1245,San Gimignano gezisi,,,,Activity
1246,Borgo Santo Pietro,,,,Hotel
1247,Toskana Bağ Bozumu Programı,,,,Trip
1248,Toskana kırsalı,,,,City
1249,Bağ bozumu deneyimi,,,,Activity
1250,Şarap tadımları,,,,Activity
1251,Toskana kasabaları ve doğa gezileri,,,,Activity
1252,COMO Castello del Nero,,,,Hotel
1253,Rosewood Castiglion del Bosco,,,,Hotel
1254,Ho Chi Minh,,,,City
1255,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu",,,,Activity
1256,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş,,,,Activity
1257,Vespa ile gece turu ve Banh Xeo tadımı,,,,Activity
1258,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı",,,,Activity
1259,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze",,,,Activity
1260,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri",,,,Activity
1261,Hotel des Arts Saigon,,,,Hotel
1262,Raffles Hotel Le Royal,,,,Hotel
1263,Belmond La Résidence d’Angkor,,,,Hotel
1264,Vietnam Gezisi,,,,Trip
1265,Nha Trang,,,,City
1266,Hanoi By Night turu,,,,Activity
1267,"Hanoi şehir turu: Ho Chi Minh Mozolesi, kazık ev, Tek Sütunlu Pagoda, Edebiyat Tapınağı",,,,Activity
1268,Nha Trang sahil tatili ve dinlenme,,,,Activity
1269,Saigon şehir turu,,,,Activity
1270,Vietnam & Bangkok Gezisi - Gökhan Mendi,,,,Trip
1271,Ha Long (Lan Ha Bay),,,,City
1272,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle",,,,Activity
1273,Westlake bölgesi turu (vintage jeep ile),,,,Activity
1274,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu,,,,Activity
1275,Thien Canh Son Cave ziyareti,,,,Activity
1276,Bangkok şehir turu ve alışveriş aktiviteleri,,,,Activity
1277,May de Cuisine Restaurant (Hanoi),,,,Restaurant
1278,Bhaya Cruise (Lan Ha Bay / Ha Long),,,,Hotel
1279,Volvo EX90 Basın Seyahati - Los Angeles,,,,Trip
1280,Los Angeles,,,,City
1281,Newport Beach,,,,City
1282,Volvo EX90 sunumu ve sürüş deneyimi,,,,Activity
1283,Callaway Winery ziyareti ve şarap tadımı,,,,Activity
1284,Volvo etkinlikleri,,,,Activity
1285,Nobu Los Angeles,,,,Restaurant
1286,The Resort at Pelican Hill,,,,Hotel
1287,Ürdün Gezisi,,,,Trip
1288,Marakeş 21-25 Haziran 2023,,,,Trip
1289,Marrakech,,,,City
1290,Fes,,,,City
1291,Fas,,,,Country
1292,Marakeş şehir gezisi,,,,Activity
1293,Yves Saint Laurent Müzesi ziyareti,,,,Activity
1294,Jardin Majorelle Bahçeleri gezisi,,,,Activity
1295,Ali ibn Yusuf Medresesi ziyareti,,,,Activity
1296,Havana - Cancun 8-19 Temmuz 2022,Yaz,2022-07-08,2022-07-19,Trip
1297,Havana,,,,City
1298,Vinales,,,,City
1299,Cancun,,,,City
1300,Küba,,,,Country
1301,Havana şehir turu,,,,Activity
1302,"Havana Eski Kenti, Malecon Bulvarı, Devrim Meydanı, Colomb Mezarlığı ve Morro Kalesi gezisi",,,,Activity
1303,Floridita’da öğle yemeği ve daiquiri kokteyl tadımı,,,,Activity
1304,Jose Fuster’in sanat mahallesi ziyareti,,,,Activity
1305,Hamel Sokağı ziyareti,,,,Activity
1306,Rancho San Vicente restoranda öğle yemeği,,,,Activity
1307,Devrim Müzesi ziyareti,,,,Activity
1308,Hemingway’in La Finca evi ziyareti,,,,Activity
1309,Che Guevara’nın evi ziyareti,,,,Activity
1310,"Vinales şehir merkezi, tütün tarlaları ve çiftlik ziyareti",,,,Activity
1311,1950’lerden kalma Amerikan arabaları ile Havana turu,,,,Activity
1312,Prado Caddesi ziyareti,,,,Activity
1313,Floridita,,,,Restaurant
1314,Rancho San Vicente,,,,Restaurant
1315,Hotel Manzana Kempinski,,,,Hotel
1316,Japonya 12 - 21 Ekim 2024,,,,Trip
1317,Kobe,,,,City
1318,Osaka,,,,City
1319,Tokyo şehir turu,,,,Activity
1320,Mori Sanat Müzesi ve Sky Deck ziyareti,,,,Activity
1321,Ashinoko Gölü tekne turu,,,,Activity
1322,Hakone Açık Hava Müzesi ziyareti,,,,Activity
1323,Picasso Pavilion sergisi,,,,Activity
1324,Arashiyama bölgesi ziyareti,,,,Activity
1325,Todai-ji Tapınağı ziyareti,,,,Activity
1326,TeamLab Borderless ziyareti,,,,Activity
1327,Osaka Kalesi ziyareti,,,,Activity
1328,Sorakuen Bahçesi ve Kobe eski yerleşim yeri gezisi,,,,Activity
1329,Hotel Tokyo Deluxe Double,,,,Hotel
1330,Garrya Nijo Castle Kyoto,,,,Hotel
1331,Güney Afrika 14-21 Kasım 2018,Sonbahar,2018-11-14,2018-11-21,Trip
1332,Soweto,,,,City
1333,Sabah ve akşam safarileri (Sabi Sand Game Reserve),,,,Activity
1334,Soweto gezisi ve Nelson Mandela’nın Evi ziyareti,,,,Activity
1335,Hector Pieterson Müzesi ziyareti,,,,Activity
1336,Nelson Mandela Meydanı gezisi,,,,Activity
1337,Cape Town şehir turu,,,,Activity
1338,Stellenbosch şarap bağları gezisi,,,,Activity
1339,Sabi Sabi Game Reserve Lodge,,,,Hotel
1340,Hotel Luxury King Mountain Room,,,,Hotel
1341,Hindistan 2024 Maide Cebi,,,,Trip
1342,Ranthambore,,,,City
1343,Jodhpur,,,,City
1344,Mumbai,,,,City
1345,Humayun’un Türbesi ziyareti,,,,Activity
1346,Jaipur City Palace gezisi,,,,Activity
1347,Amber Kalesi ziyareti,,,,Activity
1348,Ranthambore Milli Parkı’nda jeep safari,,,,Activity
1349,Bishnoi köyü safari gezisi,,,,Activity
1350,Udaipur City Palace ve göl çevresi gezisi,,,,Activity
1351,Bundi Palace ve Chitra Shala gezisi,,,,Activity
1352,Ranakpur Jain Tapınakları ziyareti,,,,Activity
1353,Jodhpur Mehrangarh Kalesi gezisi,,,,Activity
1354,Elephanta Adası ve Trimurti heykeli ziyareti,,,,Activity
1355,Mumbai şehir turu,,,,Activity
1356,Küba Gezisi 2022,,,,Trip
1357,Cienfuegos,,,,City
1358,Trinidad,,,,City
1359,Santa Clara,,,,City
1360,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",,,,Activity
1361,Küba sokaklarında klasik Amerikan arabalarıyla gezi,,,,Activity
1362,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",,,,Activity
1363,Trinidad gezisi ve La Canchanchara Bar ziyareti,,,,Activity
1364,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,,,,Activity
1365,Vinales tütün tarlaları ve çiftlik ziyareti,,,,Activity
1366,La Canchanchara,,,,Restaurant
1367,Kolombiya - Peru 2024,,,,Trip
1368,Bogotá,,,,City
1369,Cartagena,,,,City
1370,Kolombiya,,,,Country
1371,Bogotá şehir turu,,,,Activity
1372,Cartagena eski şehir gezisi,,,,Activity
1373,Lima şehir turu,,,,Activity
1374,Cusco şehir turu,,,,Activity
1375,Machu Picchu gezisi,,,,Activity
1376,Frieze London 2023,,,,Trip
1377,Londra,,,,City
1378,İngiltere,,,,Country
1379,Frieze Sculpture Park ziyareti,,,,Activity
1380,Hayward Gallery ziyareti,,,,Activity
1381,Frieze London fuarı gezisi,,,,Activity
1382,The Biltmore Mayfair Hotel,,,,Hotel
1383,Gamze Çuhadaroglu PROVENCE 2022,,,,Trip
1384,Aix-en-Provence,,,,City
1385,Roussillon ve Gordes gezisi,,,,Activity
1386,Arles şehir gezisi,,,,Activity
1387,Arles Luma Müzesi ziyareti,,,,Activity
1388,Mirabeau Caddesi’nde gezinti,,,,Activity
1389,Château La Coste şarap evi ve bahçeleri ziyareti,,,,Activity
1390,Château La Coste,,,,Restaurant
1391,MAP Venedik Bienali 2022,,,,Trip
1392,Ai Weiwei sergisi,,,,Activity
1393,Giardini ana sergi turu,,,,Activity
1394,Venedik Bienali ülke pavyonları turu,,,,Activity
1395,Arsenale ana sergi turu,,,,Activity
1396,"Personal Structures, Palazzo Bembo sergisi",,,,Activity
1397,La Caravella,,,,Restaurant
1398,Hotel Bauer Palazzo,,,,Hotel
1399,MAP Barcelona Çağdaş Sanat Gezisi 2023,,,,Trip
1400,Cadaques,,,,City
1401,Barcelona şehir gezisi,,,,Activity
1402,MACBA - Museu d’Art Contemporani de Barcelona ziyareti,,,,Activity
1403,Picasso Müzesi ziyareti,,,,Activity
1404,Antoni Tàpies Müzesi ziyareti,,,,Activity
1405,La Casa de Salvador Dalí - Port Lligat gezisi,,,,Activity
1406,Caixa Forum gezisi,,,,Activity
1407,Poble Espanyol gezisi,,,,Activity
1408,Joan Miró Vakfı ziyareti,,,,Activity
1409,Fundació Suñol ziyareti,,,,Activity
1410,Dali Müzesi ziyareti,,,,Activity
1411,Xavi Bou Atölye ziyareti,,,,Activity
1412,Jordi Bernadó Atölye ziyareti,,,,Activity
1413,James Turrell enstalasyonu ziyareti,,,,Activity
1414,Merendero de la Mar,,,,Restaurant
1415,MAP Provence Program 31 Mart - 3 Nisan 2023,,,,Trip
1416,Saint-Remy-de-Provence,,,,City
1417,Château La Coste sanat ve mimari gezisi,,,,Activity
1418,Fondation Vincent van Gogh Arles ziyareti,,,,Activity
1419,Mucem Müzesi ziyareti,,,,Activity
1420,Atelier de Cezanne ziyareti,,,,Activity
1421,Palais des Papes ziyareti,,,,Activity
1422,Saint-Paul de Mausole ziyareti,,,,Activity
1423,Carrières de Lumières ziyareti,,,,Activity
1424,Les Deux Garçons’da kahve molası,,,,Activity
1425,La Luma Drum Cafe,,,,Restaurant
1426,Les Deux Garçons,,,,Restaurant
1427,Jules Verne - 2 Ladies - Japan - March 2024,,,,Trip
1428,Arashiyama Bamboo Grove ziyareti,,,,Activity
1429,Fushimi Inari Tapınağı ziyareti,,,,Activity
1430,Naoshima & Teshima sanat adaları gezisi,,,,Activity
1431,Lofoten Islands - Version 2.0,,,,Trip
1432,Henningsvær,,,,City
1433,Svolvær,,,,City
1434,Reine,,,,City
1435,Å,,,,City
1436,Midnight Sun Safari,,,,Activity
1437,Sea Eagle RIB Boat Safari,,,,Activity
1438,Henningsvær gezisi,,,,Activity
1439,Svolvær gezisi,,,,Activity
1440,Rehberli hiking ve çevre gezisi,,,,Activity
1441,Å köyü gezisi,,,,Activity
1442,Kayaking özel turu,,,,Activity
1443,Restaurant Nyvågar,,,,Restaurant
1444,Güney Afrika 22-30 Ocak,Kış,2025-01-22,2025-01-30,Trip
1445,Marataba,,,,City
1446,Öğleden sonra safari,,,,Activity
1447,Tam gün safari,,,,Activity
1448,Kirstenbosch Ulusal Botanik Bahçesi gezisi,,,,Activity
1449,Stellenbosch şarap bağları turu,,,,Activity
1450,Cape Winelands bölgesi ziyareti,,,,Activity
1451,Mardin 13-15 Ekim 2023,,,,Trip
1452,Mardin,,,,City
1453,Midyat,,,,City
1454,Mardin şehir turu,,,,Activity
1455,Sakıp Sabancı Müzesi ziyareti,,,,Activity
1456,Eski PTT Binası gezisi,,,,Activity
1457,Eski Mardin Evleri ve Abbara tünelleri gezisi,,,,Activity
1458,Zinciriye Medresesi ziyareti,,,,Activity
1459,Kültür Sokağı ve Uçurtma Atölyesi gezisi,,,,Activity
1460,Ulu Camii ziyareti,,,,Activity
1461,Deyrulzafaran Manastırı ziyareti,,,,Activity
1462,Kasımiye Medresesi ziyareti,,,,Activity
1463,Midyat şehir turu,,,,Activity
1464,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,,,,Activity
1465,Mor Gabriel Manastırı ziyareti,,,,Activity
1466,Meksika 06-16 Aralık 2023,Kış,2023-12-06,2023-12-16,Trip
1467,Tulum,,,,City
1468,Mexico City şehir turu,,,,Activity
1469,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,,,,Activity
1470,Zócalo ve Metropolitan Katedrali ziyareti,,,,Activity
1471,Xochimilco yüzen bahçeleri gezisi,,,,Activity
1472,Coyoacan köyü ziyareti,,,,Activity
1473,Frida Kahlo Müzesi ziyareti,,,,Activity
1474,Mérida şehir turu,,,,Activity
1475,San Ildefonso Katedrali ziyareti,,,,Activity
1476,Casa Montejo ziyareti,,,,Activity
1477,Yucatan Valilik Sarayı duvar resimleri ziyareti,,,,Activity
1478,Chichen-Itza arkeolojik alanı ziyareti,,,,Activity
1479,Hotel Rosas,,,,Hotel
1480,Mendi Family - Kenya 25-29 Aralık,Kış,2025-12-25,2025-12-29,Trip
1481,Akşam safari,,,,Activity
1482,Sabah ve akşam safarileri,,,,Activity
1483,Karen Blixen Müzesi ziyareti,,,,Activity
1484,Giraffe Centre ziyareti,,,,Activity
1485,Emara Ole Sereni Hotel,,,,Hotel
1486,Mevzun Vietnam Kamboçya 2016,,,,Trip
1487,Halong,,,,City
1488,Hoi An,,,,City
1489,Ho Chi Minh City,,,,City
1490,Hanoi şehir turu,,,,Activity
1491,Ngoc Son Pagoda ziyareti,,,,Activity
1492,Temple of Literature ziyareti,,,,Activity
1493,Water Puppet gösterisi,,,,Activity
1494,Halong Bay tekne turu,,,,Activity
1495,Hoi An yürüyüş turu,,,,Activity
1496,Ho Chi Minh City şehir turu,,,,Activity
1497,Ben Thanh Market ziyareti,,,,Activity
1498,War Remnants Museum ziyareti,,,,Activity
1499,Cu Chi Tünelleri gezisi,,,,Activity
1500,Siem Reap Angkor Wat ziyareti,,,,Activity
1501,Ta Prohm Tapınağı ziyareti,,,,Activity
1502,Banteay Srei ve Banteay Samre tapınakları ziyareti,,,,Activity
1503,Tonle Sap Gölü yüzen köy ziyareti,,,,Activity
1504,Park Hyatt Saigon,,,,Hotel
1505,Intercontinental Danang,,,,Hotel
1506,Sofitel Legend Metropole Hanoi,,,,Hotel
1507,Paradise Luxury Halong,,,,Hotel
1508,Mevzun Çifçi Hindistan 2024,,,,Trip
1509,Jaipur Amber Kalesi ziyareti,,,,Activity
1510,Jaipur City Palace ziyareti,,,,Activity
1511,Udaipur göl gezisi,,,,Activity
1512,Udaipur City Palace ziyareti,,,,Activity
1513,Jodhpur Mehrangarh Kalesi ziyareti,,,,Activity
1514,Mine Bahadır Japonya - Tayland Programı,,,,Trip
1515,Ise Shima,,,,City
1516,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,,,,Activity
1517,Akihabara gezisi,,,,Activity
1518,Kyoto şehir turu,,,,Activity
1519,Nishiki Pazarı ziyareti,,,,Activity
1520,Machiya deneyimi,,,,Activity
1521,Ise Shima bölgesi gezisi,,,,Activity
1522,Naiku ve Geku Shinto tapınakları ziyareti,,,,Activity
1523,Chiang Rai fil kampı ziyareti,,,,Activity
1524,Golden Triangle bölgesi gezisi,,,,Activity
1525,Chiang Mai şehir turu,,,,Activity
1526,Phuket sahil tatili,,,,Activity
1527,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,,,,Trip
1528,Sabi Sabi,,,,City
1529,Johannesburg şehir turu,,,,Activity
1530,Zeitz MOCAA ziyareti,,,,Activity
1531,Cape Point gezisi,,,,Activity
1532,Boulders Beach penguen kolonisi ziyareti,,,,Activity
1533,Franschhoek ve Stellenbosch şarap bağları gezisi,,,,Activity
1534,Iziko Müzesi ziyareti,,,,Activity
1535,Delaire Graff,,,,Restaurant
1536,Four Seasons Hotel The Westcliff,,,,Hotel
1537,Myanmar 2017 Mevzun Çiftçi,,,,Trip
1538,Yangon,,,,City
1539,Mandalay,,,,City
1540,Bagan,,,,City
1541,Inle Lake,,,,City
1542,Myanmar,,,,Country
1543,Shwedagon Pagoda ziyareti,,,,Activity
1544,Yangon şehir turu,,,,Activity
1545,Mandalay gezisi,,,,Activity
1546,Bagan tapınakları gezisi,,,,Activity
1547,Ananda ve Gubyaukgyi tapınakları ziyareti,,,,Activity
1548,Phaung Daw Oo Pagoda ziyareti,,,,Activity
1549,Inle Gölü gezisi,,,,Activity
1550,Lacquer ware atölyesi ziyareti,,,,Activity
1551,Damnoen Saduak yüzen pazar ziyareti (Bangkok),,,,Activity
1552,Belmond Road to Mandalay Cruise,,,,Hotel
1553,SUMMER EUROPE 2025,,,,Trip
1554,PARIS,,,,City
1555,ROME,,,,City
1556,FRANCE,,,,Country
1557,ITALY,,,,Country
1558,EIFFEL TOWER,,,,Activity
1559,COLOSSEUM TOUR,,,,Activity
1560,LE BISTRO,,,,Restaurant
1561,TRATTORIA ROMANA,,,,Restaurant
1562,HOTEL LUMIERE,,,,Hotel
1563,ROMA SUITES,,,,Hotel
1564,SUMMER EUROPE 2024,,,,Trip
1565,BALKANS 2025,,,,Trip
1566,LEG1,,,,City
1567,LEG2,,,,City
1568,TURKEY,,,,Country
1569,BULGARIA,,,,Country
1570,NORTH MACEDONIA,,,,Country
1571,AYASOFYA CAMII,,,,Activity
1572,OLD TOWN WALK,,,,Activity
1573,ROME ANCIENT 2024,,,,Trip
1574,COLOSSEUM,,,,Activity
1575,ROMAN FORUM,,,,Activity
1576,PALATINE HILL,,,,Activity
1577,TRASTEVERE TRATTORIA,,,,Restaurant
1578,FORUM INN,,,,Hotel
1579,CAPPADOCIA DREAM 2023,,,,Trip
1580,GOREME,,,,City
1581,ISTANBUL,,,,City
1582,BALLOON RIDE,,,,Activity
1583,GOREME OPEN AIR MUSEUM,,,,Activity
1584,TOPKAPI PALACE,,,,Activity
1585,MEZE HOUSE,,,,Restaurant
1586,KONYALI RESTAURANT,,,,Restaurant
1587,GOREME CAVE HOTEL,,,,Hotel
1588,SULTANAHMET INN,,,,Hotel
1589,BALKANS LOOP 2025,,,,Trip
1590,LONDON HIGHLIGHTS 2024,,,,Trip
1591,LONDON,,,,City
1592,UNITED KINGDOM,,,,Country
1593,BRITISH MUSEUM,,,,Activity
1594,TOWER OF LONDON,,,,Activity
1595,LONDON EYE,,,,Activity
1596,DISHOOM,,,,Restaurant
1597,SOUTHBANK HOTEL,,,,Hotel
1598,NEW YORK CLASSICS 2024,,,,Trip
1599,NEW YORK,,,,City
1600,UNITED STATES,,,,Country
1601,STATUE OF LIBERTY,,,,Activity
1602,TIMES SQUARE,,,,Activity
1603,CENTRAL PARK,,,,Activity
1604,SHAKE SHACK,,,,Restaurant
1605,MIDTOWN INN,,,,Hotel
1606,TOKYO ESSENTIALS 2025,,,,Trip
1607,TOKYO,,,,City
1608,JAPAN,,,,Country
1609,SENSOJI TEMPLE,,,,Activity
1610,SHIBUYA CROSSING,,,,Activity
1611,MEIJI SHRINE,,,,Activity
1612,SUSHI BAR,,,,Restaurant
1613,SHIBUYA HOTEL,,,,Hotel
1614,KYOTO TEMPLES 2025,,,,Trip
1615,KYOTO,,,,City
1616,FUSHIMI INARI SHRINE,,,,Activity
1617,KINKAKUJI TEMPLE,,,,Activity
1618,KIYOMIZU DERA,,,,Activity
1619,UDON HOUSE,,,,Restaurant
1620,GION RYOKAN,,,,Hotel
1621,BARCELONA ARCHITECTURE 2024,,,,Trip
1622,BARCELONA,,,,City
1623,SPAIN,,,,Country
1624,SAGRADA FAMILIA,,,,Activity
1625,PARK GUELL,,,,Activity
1626,CASA BATLLO,,,,Activity
1627,TAPAS BAR,,,,Restaurant
1628,EIXAMPLE HOTEL,,,,Hotel
1629,GAUDI WEEKEND 2025,,,,Trip
1630,ISTANBUL CLASSICS 2024,,,,Trip
1631,BLUE MOSQUE,,,,Activity
1632,URGUP,,,,City
1633,SUNRISE VIEWPOINT,,,,Activity
1634,ROME ANTIQUITY 2024,,,,Trip
1635,ISTANBUL & CAPPADOCIA 2023,,,,Trip
1636,ISTANBUL HERITAGE WEEKEND 2025,,,,Trip
1637,GRAND BAZAAR,,,,Activity
1638,NEW YORK CITY 2024,,,,Trip
1639,MIDTOWN HOTEL,,,,Hotel
1640,LONDON ARCHITECTURE TOUR 2024,,,,Trip
1641,BIG BEN,,,,Activity
1642,TRAFALGAR RESTAURANT,,,,Restaurant
1643,RIVERBANK HOTEL,,,,Hotel
1644,BALKAN CULTURE TOUR 2025,,,,Trip
1645,BALKAN CULTURAL SITES,,,,Activity
1646,SOFIA OLD TOWN,,,,Activity
1647,SUMMER GREECE 2025,,,,Trip
1648,ATHENS,,,,City
1649,THESSALONIKI,,,,City
1650,GREECE,,,,Country
1651,ACROPOLIS TOUR,,,,Activity
1652,THESSALONIKI OLD TOWN,,,,Activity
1653,TAVERNAS,,,,Restaurant
1654,ATHENS PLAZA HOTEL,,,,Hotel
1655,THESSALONIKI INN,,,,Hotel
1656,ITALY CLASSICS 2024,,,,Trip
1657,VENICE,,,,City
1658,ST. MARK'S SQUARE,,,,Activity
1659,VENICE SUITES,,,,Hotel
1660,PARIS MUSEUM TOUR 2024,,,,Trip
1661,LOUVRE MUSEUM,,,,Activity
1662,MUSÉE D'ORSAY,,,,Activity
1663,LEON DE BRUXELLES,,,,Restaurant
1664,MARAIS HOTEL,,,,Hotel
1665,TURKEY TOUR 2024,,,,Trip
1666,CAPPADOCIA,,,,City
1667,EUROPE CLASSICS 2025,,,,Trip
1668,PARIS CITY BREAK 2024,,,,Trip
1669,MONTMARTRE WALK,,,,Activity
