id:ID,name,season,date_start,date_end,:LABEL,id,label,price_usd,value
1422.0,Mucem Müzesi ziyareti,,,,Activity,,,,
1423.0,Atelier de Cezanne ziyareti,,,,Activity,,,,
1424.0,Palais des Papes ziyareti,,,,Activity,,,,
1425.0,Saint-Paul de Mausole ziyareti,,,,Activity,,,,
1426.0,Carrières de Lumières ziyareti,,,,Activity,,,,
1427.0,Les Deux Garçons’da kahve molası,,,,Activity,,,,
1428.0,La Luma Drum Cafe,,,,Restaurant,,,,
1429.0,Les Deux Garçons,,,,Restaurant,,,,
1430.0,Jules Verne - 2 Ladies - Japan - March 2024,,,,Trip,,,,
1431.0,Arashiyama Bamboo Grove ziyareti,,,,Activity,,,,
1432.0,Fushimi Inari Tapınağı ziyareti,,,,Activity,,,,
1433.0,Naoshima & Teshima sanat adaları gezisi,,,,Activity,,,,
1434.0,Lofoten Islands - Version 2.0,,,,Trip,,,,
1435.0,Henningsvær,,,,City,,,,
1436.0,Svolvær,,,,City,,,,
1437.0,Reine,,,,City,,,,
1438.0,Å,,,,City,,,,
1439.0,Midnight Sun Safari,,,,Activity,,,,
1440.0,Sea Eagle RIB Boat Safari,,,,Activity,,,,
1441.0,Henningsvær gezisi,,,,Activity,,,,
1442.0,Svolvær gezisi,,,,Activity,,,,
1443.0,Rehberli hiking ve çevre gezisi,,,,Activity,,,,
1444.0,Å köyü gezisi,,,,Activity,,,,
1445.0,Kayaking özel turu,,,,Activity,,,,
1446.0,Restaurant Nyvågar,,,,Restaurant,,,,
1447.0,Güney Afrika 22-30 Ocak,Kış,2025-01-22,2025-01-30,Trip,,,,
1448.0,Marataba,,,,City,,,,
1449.0,Öğleden sonra safari,,,,Activity,,,,
1450.0,Tam gün safari,,,,Activity,,,,
1451.0,Kirstenbosch Ulusal Botanik Bahçesi gezisi,,,,Activity,,,,
1452.0,Stellenbosch şarap bağları turu,,,,Activity,,,,
1453.0,Cape Winelands bölgesi ziyareti,,,,Activity,,,,
1454.0,Mardin 13-15 Ekim 2023,,,,Trip,,,,
1455.0,Mardin,,,,City,,,,
1456.0,Midyat,,,,City,,,,
1457.0,Mardin şehir turu,,,,Activity,,,,
1458.0,Sakıp Sabancı Müzesi ziyareti,,,,Activity,,,,
1459.0,Eski PTT Binası gezisi,,,,Activity,,,,
1460.0,Eski Mardin Evleri ve Abbara tünelleri gezisi,,,,Activity,,,,
1461.0,Zinciriye Medresesi ziyareti,,,,Activity,,,,
1462.0,Kültür Sokağı ve Uçurtma Atölyesi gezisi,,,,Activity,,,,
1463.0,Ulu Camii ziyareti,,,,Activity,,,,
1464.0,Deyrulzafaran Manastırı ziyareti,,,,Activity,,,,
1465.0,Kasımiye Medresesi ziyareti,,,,Activity,,,,
1466.0,Midyat şehir turu,,,,Activity,,,,
1467.0,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,,,,Activity,,,,
1468.0,Mor Gabriel Manastırı ziyareti,,,,Activity,,,,
1469.0,Meksika 06-16 Aralık 2023,Kış,2023-12-06,2023-12-16,Trip,,,,
1470.0,Tulum,,,,City,,,,
1471.0,Mexico City şehir turu,,,,Activity,,,,
1472.0,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,,,,Activity,,,,
1473.0,Zócalo ve Metropolitan Katedrali ziyareti,,,,Activity,,,,
1474.0,Xochimilco yüzen bahçeleri gezisi,,,,Activity,,,,
1475.0,Coyoacan köyü ziyareti,,,,Activity,,,,
1476.0,Frida Kahlo Müzesi ziyareti,,,,Activity,,,,
1477.0,Mérida şehir turu,,,,Activity,,,,
1478.0,San Ildefonso Katedrali ziyareti,,,,Activity,,,,
1479.0,Casa Montejo ziyareti,,,,Activity,,,,
1480.0,Yucatan Valilik Sarayı duvar resimleri ziyareti,,,,Activity,,,,
1481.0,Chichen-Itza arkeolojik alanı ziyareti,,,,Activity,,,,
1482.0,Hotel Rosas,,,,Hotel,,,,
1483.0,Mendi Family - Kenya 25-29 Aralık,Kış,2025-12-25,2025-12-29,Trip,,,,
1484.0,Akşam safari,,,,Activity,,,,
1485.0,Sabah ve akşam safarileri,,,,Activity,,,,
1486.0,Karen Blixen Müzesi ziyareti,,,,Activity,,,,
1487.0,Giraffe Centre ziyareti,,,,Activity,,,,
1488.0,Emara Ole Sereni Hotel,,,,Hotel,,,,
1489.0,Mevzun Vietnam Kamboçya 2016,,,,Trip,,,,
1490.0,Halong,,,,City,,,,
1491.0,Hoi An,,,,City,,,,
1492.0,Ho Chi Minh City,,,,City,,,,
1493.0,Hanoi şehir turu,,,,Activity,,,,
1494.0,Ngoc Son Pagoda ziyareti,,,,Activity,,,,
1495.0,Temple of Literature ziyareti,,,,Activity,,,,
1496.0,Water Puppet gösterisi,,,,Activity,,,,
1497.0,Halong Bay tekne turu,,,,Activity,,,,
1498.0,Hoi An yürüyüş turu,,,,Activity,,,,
1499.0,Ho Chi Minh City şehir turu,,,,Activity,,,,
1500.0,Ben Thanh Market ziyareti,,,,Activity,,,,
1501.0,War Remnants Museum ziyareti,,,,Activity,,,,
1502.0,Cu Chi Tünelleri gezisi,,,,Activity,,,,
1503.0,Siem Reap Angkor Wat ziyareti,,,,Activity,,,,
1504.0,Ta Prohm Tapınağı ziyareti,,,,Activity,,,,
1505.0,Banteay Srei ve Banteay Samre tapınakları ziyareti,,,,Activity,,,,
1506.0,Tonle Sap Gölü yüzen köy ziyareti,,,,Activity,,,,
1507.0,Park Hyatt Saigon,,,,Hotel,,,,
1508.0,Intercontinental Danang,,,,Hotel,,,,
1509.0,Sofitel Legend Metropole Hanoi,,,,Hotel,,,,
1510.0,Paradise Luxury Halong,,,,Hotel,,,,
1511.0,Mevzun Çifçi Hindistan 2024,,,,Trip,,,,
1512.0,Jaipur Amber Kalesi ziyareti,,,,Activity,,,,
1513.0,Jaipur City Palace ziyareti,,,,Activity,,,,
1514.0,Udaipur göl gezisi,,,,Activity,,,,
1515.0,Udaipur City Palace ziyareti,,,,Activity,,,,
1516.0,Jodhpur Mehrangarh Kalesi ziyareti,,,,Activity,,,,
1517.0,Mine Bahadır Japonya - Tayland Programı,,,,Trip,,,,
1518.0,Ise Shima,,,,City,,,,
1519.0,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,,,,Activity,,,,
1520.0,Akihabara gezisi,,,,Activity,,,,
1521.0,Kyoto şehir turu,,,,Activity,,,,
1522.0,Nishiki Pazarı ziyareti,,,,Activity,,,,
1523.0,Machiya deneyimi,,,,Activity,,,,
1524.0,Ise Shima bölgesi gezisi,,,,Activity,,,,
1525.0,Naiku ve Geku Shinto tapınakları ziyareti,,,,Activity,,,,
1526.0,Chiang Rai fil kampı ziyareti,,,,Activity,,,,
1527.0,Golden Triangle bölgesi gezisi,,,,Activity,,,,
1528.0,Chiang Mai şehir turu,,,,Activity,,,,
1529.0,Phuket sahil tatili,,,,Activity,,,,
1530.0,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,,,,Trip,,,,
1531.0,Sabi Sabi,,,,City,,,,
1532.0,Johannesburg şehir turu,,,,Activity,,,,
1533.0,Zeitz MOCAA ziyareti,,,,Activity,,,,
1534.0,Cape Point gezisi,,,,Activity,,,,
1535.0,Boulders Beach penguen kolonisi ziyareti,,,,Activity,,,,
1536.0,Franschhoek ve Stellenbosch şarap bağları gezisi,,,,Activity,,,,
1537.0,Iziko Müzesi ziyareti,,,,Activity,,,,
1538.0,Delaire Graff,,,,Restaurant,,,,
1539.0,Four Seasons Hotel The Westcliff,,,,Hotel,,,,
1540.0,Myanmar 2017 Mevzun Çiftçi,,,,Trip,,,,
1541.0,Yangon,,,,City,,,,
1542.0,Mandalay,,,,City,,,,
1543.0,Bagan,,,,City,,,,
1544.0,Inle Lake,,,,City,,,,
1545.0,Myanmar,,,,Country,,,,
1546.0,Shwedagon Pagoda ziyareti,,,,Activity,,,,
1547.0,Yangon şehir turu,,,,Activity,,,,
1548.0,Mandalay gezisi,,,,Activity,,,,
1549.0,Bagan tapınakları gezisi,,,,Activity,,,,
1550.0,Ananda ve Gubyaukgyi tapınakları ziyareti,,,,Activity,,,,
1551.0,Phaung Daw Oo Pagoda ziyareti,,,,Activity,,,,
1552.0,Inle Gölü gezisi,,,,Activity,,,,
1553.0,Lacquer ware atölyesi ziyareti,,,,Activity,,,,
1554.0,Damnoen Saduak yüzen pazar ziyareti (Bangkok),,,,Activity,,,,
1555.0,Belmond Road to Mandalay Cruise,,,,Hotel,,,,
1556.0,SUMMER EUROPE 2025,,,,Trip,,,,
1557.0,PARIS,,,,City,,,,
1558.0,ROME,,,,City,,,,
1559.0,FRANCE,,,,Country,,,,
1560.0,ITALY,,,,Country,,,,
1561.0,EIFFEL TOWER,,,,Activity,,,,
1562.0,COLOSSEUM TOUR,,,,Activity,,,,
1563.0,LE BISTRO,,,,Restaurant,,,,
1564.0,TRATTORIA ROMANA,,,,Restaurant,,,,
1565.0,HOTEL LUMIERE,,,,Hotel,,,,
1566.0,ROMA SUITES,,,,Hotel,,,,
1567.0,SUMMER EUROPE 2024,,,,Trip,,,,
1568.0,BALKANS 2025,,,,Trip,,,,
1569.0,LEG1,,,,City,,,,
1570.0,LEG2,,,,City,,,,
1571.0,TURKEY,,,,Country,,,,
1572.0,BULGARIA,,,,Country,,,,
1573.0,NORTH MACEDONIA,,,,Country,,,,
1574.0,AYASOFYA CAMII,,,,Activity,,,,
1575.0,OLD TOWN WALK,,,,Activity,,,,
1576.0,ROME ANCIENT 2024,,,,Trip,,,,
1577.0,COLOSSEUM,,,,Activity,,,,
1578.0,ROMAN FORUM,,,,Activity,,,,
1579.0,PALATINE HILL,,,,Activity,,,,
1580.0,TRASTEVERE TRATTORIA,,,,Restaurant,,,,
1581.0,FORUM INN,,,,Hotel,,,,
1582.0,SUMMER EUROPE 2025,,,,Trip,,,,
1583.0,CAPPADOCIA DREAM 2023,,,,Trip,,,,
1584.0,GOREME,,,,City,,,,
1585.0,ISTANBUL,,,,City,,,,
1586.0,BALLOON RIDE,,,,Activity,,,,
1587.0,GOREME OPEN AIR MUSEUM,,,,Activity,,,,
1588.0,TOPKAPI PALACE,,,,Activity,,,,
1589.0,MEZE HOUSE,,,,Restaurant,,,,
1590.0,KONYALI RESTAURANT,,,,Restaurant,,,,
1591.0,GOREME CAVE HOTEL,,,,Hotel,,,,
1592.0,SULTANAHMET INN,,,,Hotel,,,,
1593.0,BALKANS LOOP 2025,,,,Trip,,,,
1594.0,LONDON HIGHLIGHTS 2024,,,,Trip,,,,
1595.0,LONDON,,,,City,,,,
1596.0,UNITED KINGDOM,,,,Country,,,,
1597.0,BRITISH MUSEUM,,,,Activity,,,,
1598.0,TOWER OF LONDON,,,,Activity,,,,
1599.0,LONDON EYE,,,,Activity,,,,
1600.0,DISHOOM,,,,Restaurant,,,,
1601.0,SOUTHBANK HOTEL,,,,Hotel,,,,
1602.0,NEW YORK CLASSICS 2024,,,,Trip,,,,
1603.0,NEW YORK,,,,City,,,,
1604.0,UNITED STATES,,,,Country,,,,
1605.0,STATUE OF LIBERTY,,,,Activity,,,,
1606.0,TIMES SQUARE,,,,Activity,,,,
1607.0,CENTRAL PARK,,,,Activity,,,,
1608.0,SHAKE SHACK,,,,Restaurant,,,,
1609.0,MIDTOWN INN,,,,Hotel,,,,
1610.0,TOKYO ESSENTIALS 2025,,,,Trip,,,,
1611.0,TOKYO,,,,City,,,,
1612.0,JAPAN,,,,Country,,,,
1613.0,SENSOJI TEMPLE,,,,Activity,,,,
1614.0,SHIBUYA CROSSING,,,,Activity,,,,
1615.0,MEIJI SHRINE,,,,Activity,,,,
1616.0,SUSHI BAR,,,,Restaurant,,,,
1617.0,SHIBUYA HOTEL,,,,Hotel,,,,
1618.0,KYOTO TEMPLES 2025,,,,Trip,,,,
1619.0,KYOTO,,,,City,,,,
1620.0,FUSHIMI INARI SHRINE,,,,Activity,,,,
1621.0,KINKAKUJI TEMPLE,,,,Activity,,,,
1622.0,KIYOMIZU DERA,,,,Activity,,,,
1623.0,UDON HOUSE,,,,Restaurant,,,,
1624.0,GION RYOKAN,,,,Hotel,,,,
1625.0,BARCELONA ARCHITECTURE 2024,,,,Trip,,,,
1626.0,BARCELONA,,,,City,,,,
1627.0,SPAIN,,,,Country,,,,
1628.0,SAGRADA FAMILIA,,,,Activity,,,,
1629.0,PARK GUELL,,,,Activity,,,,
1630.0,CASA BATLLO,,,,Activity,,,,
1631.0,TAPAS BAR,,,,Restaurant,,,,
1632.0,EIXAMPLE HOTEL,,,,Hotel,,,,
1633.0,GAUDI WEEKEND 2025,,,,Trip,,,,
1634.0,ISTANBUL CLASSICS 2024,,,,Trip,,,,
1635.0,BLUE MOSQUE,,,,Activity,,,,
1636.0,SUMMER EUROPE 2025,,,,Trip,,,,
1637.0,CAPPADOCIA DREAM 2023,,,,Trip,,,,
1638.0,URGUP,,,,City,,,,
1639.0,SUNRISE VIEWPOINT,,,,Activity,,,,
1640.0,ROME ANTIQUITY 2024,,,,Trip,,,,
1641.0,ISTANBUL & CAPPADOCIA 2023,,,,Trip,,,,
1642.0,SUMMER EUROPE 2025,,,,Trip,,,,
1643.0,BALKANS 2025,,,,Trip,,,,
1644.0,ISTANBUL HERITAGE WEEKEND 2025,,,,Trip,,,,
1645.0,GRAND BAZAAR,,,,Activity,,,,
1646.0,NEW YORK CITY 2024,,,,Trip,,,,
1647.0,MIDTOWN HOTEL,,,,Hotel,,,,
1648.0,LONDON ARCHITECTURE TOUR 2024,,,,Trip,,,,
1649.0,BIG BEN,,,,Activity,,,,
1650.0,TRAFALGAR RESTAURANT,,,,Restaurant,,,,
1651.0,RIVERBANK HOTEL,,,,Hotel,,,,
1652.0,BALKAN CULTURE TOUR 2025,,,,Trip,,,,
1653.0,BALKAN CULTURAL SITES,,,,Activity,,,,
1654.0,SOFIA OLD TOWN,,,,Activity,,,,
1655.0,SUMMER GREECE 2025,,,,Trip,,,,
1656.0,ATHENS,,,,City,,,,
1657.0,THESSALONIKI,,,,City,,,,
1658.0,GREECE,,,,Country,,,,
1659.0,ACROPOLIS TOUR,,,,Activity,,,,
1660.0,THESSALONIKI OLD TOWN,,,,Activity,,,,
1661.0,TAVERNAS,,,,Restaurant,,,,
1662.0,ATHENS PLAZA HOTEL,,,,Hotel,,,,
1663.0,THESSALONIKI INN,,,,Hotel,,,,
1664.0,ITALY CLASSICS 2024,,,,Trip,,,,
1665.0,VENICE,,,,City,,,,
1666.0,ST. MARK'S SQUARE,,,,Activity,,,,
1667.0,VENICE SUITES,,,,Hotel,,,,
1668.0,PARIS MUSEUM TOUR 2024,,,,Trip,,,,
1669.0,LOUVRE MUSEUM,,,,Activity,,,,
1670.0,MUSÉE D'ORSAY,,,,Activity,,,,
1671.0,LEON DE BRUXELLES,,,,Restaurant,,,,
1672.0,MARAIS HOTEL,,,,Hotel,,,,
1673.0,ISTANBUL CLASSICS 2024,,,,Trip,,,,
1674.0,TURKEY TOUR 2024,,,,Trip,,,,
1675.0,CAPPADOCIA,,,,City,,,,
1676.0,EUROPE CLASSICS 2025,,,,Trip,,,,
1677.0,SUMMER EUROPE 2025,,,,Trip,,,,
1678.0,BALKANS 2025,,,,Trip,,,,
1679.0,SUMMER EUROPE 2025,,,,Trip,,,,
1680.0,ROME ANCIENT 2024,,,,Trip,,,,
1681.0,SUMMER EUROPE 2025,,,,Trip,,,,
1682.0,PARIS CITY BREAK 2024,,,,Trip,,,,
1683.0,MONTMARTRE WALK,,,,Activity,,,,
1684.0,SUMMER GREECE 2025,,,,Trip,,,,
1685.0,ISTANBUL CLASSICS 2024,,,,Trip,,,,
1686.0,SUMMER EUROPE 2025,,,,Trip,,,,
1687.0,CAPPADOCIA DREAM 2023,,,,Trip,,,,
1688.0,ROME ANTIQUITY 2024,,,,Trip,,,,
1689.0,ISTANBUL & CAPPADOCIA 2023,,,,Trip,,,,
1690.0,SUMMER EUROPE 2025,,,,Trip,,,,
1691.0,BALKANS 2025,,,,Trip,,,,
1692.0,PARIS CITY BREAK 2024,,,,Trip,,,,
,,,,,,Türk Hava Yolları TK1867,Transport,,
,,,,,,Emirates EK124,Transport,,
,,,,,,Türk Hava Yolları TK1323,Transport,,
,,,,,,Türk Hava Yolları TK1864,Transport,,
,,,,,,Türk Hava Yolları TK174,Transport,,
,,,,,,Türk Hava Yolları TK716,Transport,,
,,,,,,Air India AI406,Transport,,
,,,,,,Indigo 6E7348,Transport,,
,,,,,,Türk Hava Yolları TK2341,Transport,,
,,,,,,Türk Hava Yolları TK2175,Transport,,
,,,,,,Türk Hava Yolları TK184,Transport,,
,,,,,,Aeroméxico AM826D,Transport,,
,,,,,,Türk Hava Yolları TK181,Transport,,
,,,,,,Türk Hava Yolları TK1393,Transport,,
,,,,,,Türk Hava Yolları TK168,Transport,,
,,,,,,Türk Hava Yolları TK169,Transport,,
,,,,,,Melbourne - Hobart İç Hat Uçuşu,Transport,,
,,,,,,Hobart - Adelaide İç Hat Uçuşu,Transport,,
,,,,,,Adelaide - Brisbane İç Hat Uçuşu,Transport,,
,,,,,,Türk Hava Yolları TK1467,Transport,,
,,,,,,Türk Hava Yolları TK68,Transport,,
,,,,,,Macau - Hong Kong Feribot,Transport,,
,,,,,,İstanbul - Katmandu Uçuşu,Transport,,
,,,,,,Katmandu - Paro Uçuşu,Transport,,
,,,,,,İstanbul - Bilbao Uçuşu,Transport,,
,,,,,,Türk Hava Yolları İstanbul - Rio Uçuşu,Transport,,
,,,,,,LATAM Airlines LA3290 Rio - Iguazú,Transport,,
,,,,,,Aerolineas Argentinas AR1783 Iguazú - Buenos Aires,Transport,,
,,,,,,İstanbul - Lyon Uçuşu,Transport,,
,,,,,,Türk Hava Yolları TK44,Transport,,
,,,,,,İstanbul - Rovaniemi Uçuşu,Transport,,
,,,,,,İstanbul - Nairobi Uçuşu,Transport,,
,,,,,,Charter Flight Cessna Caravan 208 - Nairobi to Masai Mara,Transport,,
,,,,,,Lodge Transferleri,Transport,,
,,,,,,Kigali Kara Transferi,Transport,,
,,,,,,İstanbul – Lizbon uçuşu TK 1759,Transport,,
,,,,,,Havalimanı – Bairro Alto Hotel transfer,Transport,,
,,,,,,İstanbul – Katanya uçuşu TK 1395,Transport,,
,,,,,,Katanya – Taormina transferi,Transport,,
,,,,,,Ada içi özel araç transferleri,Transport,,
,,,,,,"İstanbul – Hanoi uçuşu (TK 166, Türk Hava Yolları)",Transport,,
,,,,,,Hanoi – Ha Long deniz uçağı,Transport,,
,,,,,,Violet Cruise – Ha Long Körfezi tekne yolculuğu,Transport,,
,,,,,,"Hanoi – Ho Chi Minh uçuşu (VN253, Vietnam Havayolları)",Transport,,
,,,,,,Ho Chi Minh – Siem Reap uçuşu (Cambodia Angkor Air K6809),Transport,,
,,,,,,"Siem Reap – Bangkok uçuşu (PG914, Bangkok Airways)",Transport,,
,,,,,,"Bangkok – İstanbul uçuşu (TK 65, Türk Hava Yolları)",Transport,,
,,,,,,Havalimanı ve şehir içi transferler,Transport,,
,,,,,,Mekong Deltası’nda bot ve rikşov gezileri,Transport,,
,,,,,,"İstanbul – Doha uçuşu (QR 246, Qatar Airways)",Transport,,
,,,,,,"Doha – Nairobi uçuşu (QR 1335, Qatar Airways)",Transport,,
,,,,,,Nairobi Havalimanı – Giraffe Manor transferi,Transport,,
,,,,,,Nairobi – Masai Mara lodge transferleri,Transport,,
,,,,,,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",Transport,,
,,,,,,Bologna – şehir içi transferler,Transport,,
,,,,,,Toskana ve Floransa içi kara transferleri,Transport,,
,,,,,,"İstanbul – Prag uçuşu (TK1769, Türk Hava Yolları)",Transport,,
,,,,,,Prag – şehir içi transferler,Transport,,
,,,,,,Karlovy Vary ve Cesky Krumlov kara transferleri,Transport,,
,,,,,,"İstanbul – Malaga uçuşu (TK1303, Türk Hava Yolları)",Transport,,
,,,,,,Malaga – Granada transferi,Transport,,
,,,,,,Endülüs içi kara transferleri,Transport,,
,,,,,,"İstanbul – Amman uçuşu (TK816, Türk Hava Yolları)",Transport,,
,,,,,,Ürdün içi kara transferleri,Transport,,
,,,,,,İstanbul – Abu Dhabi uçuşu,Transport,,
,,,,,,Şehir içi ve otel transferleri,Transport,,
,,,,,,Abu Dhabi – Ras Al Khaimah transferi,Transport,,
,,,,,,Ras Al Khaimah – Dubai transferi,Transport,,
,,,,,,"İstanbul – Lima uçuşu (TK800, Türk Hava Yolları, Panama aktarmalı CM337)",Transport,,
,,,,,,Lima Havalimanı – otel transferi,Transport,,
,,,,,,Peru içi kara ve tren transferleri,Transport,,
,,,,,,"Londra – New York uçuşu (BA175, British Airways)",Transport,,
,,,,,,New York havalimanı – otel transferi,Transport,,
,,,,,,"İstanbul – Delhi uçuşu (TK716, Türk Hava Yolları)",Transport,,
,,,,,,"Delhi – Varanasi uçuşu (AI406, Air India)",Transport,,
,,,,,,Hindistan içi transferler ve uçuşlar,Transport,,
,,,,,,"İstanbul – Kahire uçuşu (TK694D, Türk Hava Yolları)",Transport,,
,,,,,,Kahire Havalimanı – otel transferi,Transport,,
,,,,,,Şehir içi araç ile transferler,Transport,,
,,,,,,"İstanbul – Marsilya uçuşu (TK1367, Türk Hava Yolları)",Transport,,
,,,,,,Marsilya Havalimanı – Provence transferi,Transport,,
,,,,,,Köyler arası özel araç transferleri,Transport,,
,,,,,,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",Transport,,
,,,,,,Bologna Havalimanı – Toskana otel transferi,Transport,,
,,,,,,Bölge içi kara transferleri,Transport,,
,,,,,,"İstanbul – Johannesburg uçuşu (TK38, Türk Hava Yolları)",Transport,,
,,,,,,Johannesburg – Sabi Sabi özel uçuşu (Federal Havayolları),Transport,,
,,,,,,"Kruger Mpumalanga – Cape Town uçuşu (SA8664, South African Airways)",Transport,,
,,,,,,Şehir içi ve lodge transferleri,Transport,,
,,,,,,"İstanbul – Bangkok uçuşu (TK68, Türk Hava Yolları)",Transport,,
,,,,,,"Bangkok – Chiang Rai uçuşu (PG231, Bangkok Airways)",Transport,,
,,,,,,"Bangkok – Danang uçuşu (PG222, Bangkok Airways)",Transport,,
,,,,,,Vietnam içi transferler,Transport,,
,,,,,,Saigon aktarmalı Bangkok dönüş uçuşu,Transport,,
,,,,,,Şehir içi ve havalimanı transferleri,Transport,,
,,,,,,"İstanbul – Phuket uçuşu (TK172, Türk Hava Yolları)",Transport,,
,,,,,,Phuket – Bangkok uçuşu,Transport,,
,,,,,,Bangkok – Bali uçuşu,Transport,,
,,,,,,Şehir içi ve havalimanı transferleri,Transport,,
,,,,,,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",Transport,,
,,,,,,Bologna Havalimanı – şehir içi transfer,Transport,,
,,,,,,Bölge içi kara transferleri ve araç kiralama,Transport,,
,,,,,,"İstanbul – Bologna uçuşu (TK1321, Türk Hava Yolları)",Transport,,
,,,,,,Bologna Havalimanı – şehir merkezi transferi,Transport,,
,,,,,,Toskana içi kara transferleri,Transport,,
,,,,,,İstanbul – Bologna uçuşu (Türk Hava Yolları),Transport,,
,,,,,,Bologna – İstanbul uçuşu (Türk Hava Yolları),Transport,,
,,,,,,"İstanbul – Ho Chi Minh uçuşu (TK168, Türk Hava Yolları)",Transport,,
,,,,,,Ho Chi Minh içi Vespa ve araç transferleri,Transport,,
,,,,,,Mekong Deltası bot turu,Transport,,
,,,,,,Ho Chi Minh – Phnom Penh kara/air transferi,Transport,,
,,,,,,Phnom Penh – Siem Reap uçuşu,Transport,,
,,,,,,"İstanbul – Hanoi uçuşu (TK164, Türk Hava Yolları)",Transport,,
,,,,,,Hanoi – Nha Trang uçuşu,Transport,,
,,,,,,Nha Trang – Saigon uçuşu,Transport,,
,,,,,,Şehir içi ve havalimanı transferleri,Transport,,
,,,,,,"İstanbul – Hanoi uçuşu (TK164, Türk Hava Yolları)",Transport,,
,,,,,,Hanoi – Ha Long kara transferi,Transport,,
,,,,,,Ha Long Bhaya Cruise tekne yolculuğu,Transport,,
,,,,,,Hanoi – Saigon uçuşu,Transport,,
,,,,,,Saigon – Bangkok uçuşu,Transport,,
,,,,,,Şehir içi transferler,Transport,,
,,,,,,İstanbul – Los Angeles uçuşu,Transport,,
,,,,,,Los Angeles Havalimanı – otel transferi,Transport,,
,,,,,,Şehir içi transferler,Transport,,
,,,,,,"İstanbul – Amman uçuşu (TK816, Türk Hava Yolları)",Transport,,
,,,,,,Ürdün içi kara transferleri,Transport,,
,,,,,,"İstanbul – Amman uçuşu (TK812, Türk Hava Yolları)",Transport,,
,,,,,,Ürdün içi kara transferleri,Transport,,
,,,,,,İstanbul – Fas uçuşu,Transport,,
,,,,,,Fas içi transferler,Transport,,
,,,,,,İstanbul – Havana uçuşu (TK183),Transport,,
,,,,,,Küba içi transferler,Transport,,
,,,,,,İstanbul – Tokyo uçuşu (TK50),Transport,,
,,,,,,Japonya içi transferler,Transport,,
,,,,,,İstanbul – Johannesburg uçuşu (TK42),Transport,,
,,,,,,Güney Afrika içi transferler,Transport,,
,,,,,,Hindistan içi özel araç transferleri,Transport,,
,,,,,,Ranthambore jeep safarileri,Transport,,
,,,,,,İstanbul – Havana uçuşu (TK183),Transport,,
,,,,,,Küba içi transferler,Transport,,
,,,,,,Uluslararası uçuşlar,Transport,,
,,,,,,Kolombiya ve Peru iç hat uçuşları,Transport,,
,,,,,,Şehir içi özel transferler,Transport,,
,,,,,,İstanbul – Londra uçuşu (THY 1979),Transport,,
,,,,,,Londra içi transferler,Transport,,
,,,,,,İstanbul – Marsilya uçuşu (TK1367),Transport,,
,,,,,,Provence içi transferler,Transport,,
,,,,,,İstanbul – Venedik uçuşu (THY 1867),Transport,,
,,,,,,Venedik içi deniz taksi transferleri,Transport,,
,,,,,,İstanbul – Barselona uçuşu,Transport,,
,,,,,,Barselona içi transferler,Transport,,
,,,,,,İstanbul – Marsilya uçuşu (TK1365),Transport,,
,,,,,,Provence içi transferler,Transport,,
,,,,,,Japonya içi transferler,Transport,,
,,,,,,İstanbul – Oslo – Svolvær uçuşu,Transport,,
,,,,,,Norveç içi transferler,Transport,,
,,,,,,İstanbul – Cape Town uçuşu (TK44),Transport,,
,,,,,,Güney Afrika içi araç kiralama ve transferler,Transport,,
,,,,,,İstanbul – Mardin uçuşu (TK2674),Transport,,
,,,,,,Mardin içi transferler,Transport,,
,,,,,,İstanbul – Mexico City uçuşu (TK184),Transport,,
,,,,,,Meksika içi transferler,Transport,,
,,,,,,İstanbul – Nairobi uçuşu (TK607),Transport,,
,,,,,,Air Kenya iç hat uçuşu,Transport,,
,,,,,,Kenya içi transferler,Transport,,
,,,,,,İstanbul – Bangkok – Vietnam uçuşları (THY 69),Transport,,
,,,,,,Vietnam içi transferler,Transport,,
,,,,,,Bangkok – İstanbul dönüş uçuşu (THY 69),Transport,,
,,,,,,İstanbul – Delhi uçuşu (TK716),Transport,,
,,,,,,Hindistan içi uçuşlar ve transferler,Transport,,
,,,,,,İstanbul – Tokyo uçuşu,Transport,,
,,,,,,Japonya içi transferler,Transport,,
,,,,,,Tayland içi transferler,Transport,,
,,,,,,İstanbul – Johannesburg uçuşu (TK42),Transport,,
,,,,,,Güney Afrika içi transferler,Transport,,
,,,,,,İstanbul – Yangon uçuşu,Transport,,
,,,,,,Myanmar içi transferler,Transport,,
,,,,,,Bangkok – İstanbul uçuşu (THY69),Transport,,
,,,,,,PLANE,Transport,,
,,,,,,TRAIN,Transport,,
,,,,,,PLANE,Transport,,
,,,,,,TRAIN,Transport,,
,,,,,,BUS,Transport,,
,,,,,,TRAIN,Transport,,
,,,,,,METRO,Transport,,
,,,,,,PLANE,Transport,,
,,,,,,TRAIN,Transport,,
,,,,,,PLANE,Transport,,
,,,,,,BUS,Transport,,
,,,,,,BUS,Transport,,
